fips,year,area
48345,2000,989.38
48345,2010,989.56
48347,2000,946.77
48347,2010,946.54
48349,2000,1007.66
48349,2010,1009.63
48351,2000,932.69
48351,2010,933.68
48353,2000,911.98
48353,2010,912
48355,2000,835.82
48355,2010,838.48
48357,2000,917.56
48357,2010,917.63
48359,2000,1500.63
48359,2010,1500.53
48361,2000,356.4
48361,2010,333.67
48363,2000,952.93
48363,2010,951.79
48365,2000,800.92
48365,2010,801.75
48367,2000,903.51
48367,2010,903.48
48369,2000,881.66
48369,2010,880.78
48371,2000,4763.66
48371,2010,4763.85
48373,2000,1057.26
48373,2010,1057.09
48375,2000,909.24
48375,2010,908.37
48377,2000,3855.51
48377,2010,3855.24
48379,2000,232.05
48379,2010,229.45
48381,2000,914.43
48381,2010,911.54
48383,2000,1175.3
48383,2010,1175.3
48385,2000,699.91
48385,2010,699.2
48387,2000,1050.18
48387,2010,1036.58
48389,2000,2635.88
48389,2010,2635.38
48391,2000,770.21
48391,2010,770.44
48393,2000,924.09
48393,2010,924.06
48395,2000,854.56
48395,2010,855.68
48397,2000,128.79
48397,2010,127.04
48399,2000,1050.73
48399,2010,1050.95
48401,2000,923.55
48401,2010,924.03
48403,2000,490.27
48403,2010,491.39
48405,2000,527.87
48405,2010,530.66
48407,2000,570.65
48407,2010,569.24
48409,2000,691.65
48409,2010,693.45
48411,2000,1134.47
48411,2010,1135.3
48413,2000,1310.61
48413,2010,1310.63
48415,2000,902.5
48415,2010,905.44
48417,2000,913.95
48417,2010,914.29
48419,2000,794.11
48419,2010,795.58
48421,2000,923.03
48421,2010,923.04
48423,2000,928.38
48423,2010,921.45
48425,2000,187.17
48425,2010,186.46
48427,2000,1223.02
48427,2010,1223.18
48429,2000,894.64
48429,2010,896.72
48431,2000,923.36
48431,2010,923.45
48433,2000,918.67
48433,2010,916.31
48435,2000,1453.76
48435,2010,1453.93
48437,2000,900.43
48437,2010,890.16
48439,2000,863.42
48439,2010,863.61
48441,2000,915.63
48441,2010,915.55
48443,2000,2357.72
48443,2010,2358.03
48445,2000,889.88
48445,2010,888.84
48447,2000,912.34
48447,2010,912.55
48449,2000,410.54
48449,2010,406.05
48451,2000,1522.1
48451,2010,1521.97
48453,2000,989.3
48453,2010,990.2
48455,2000,692.84
48455,2010,693.61
48457,2000,922.9
48457,2010,924.5
48459,2000,587.64
48459,2010,582.95
48461,2000,1241.68
48461,2010,1241.32
48463,2000,1556.55
48463,2010,1551.95
48465,2000,3170.38
48465,2010,3144.75
48467,2000,848.64
48467,2010,842.56
48469,2000,882.5
48469,2010,882.14
48471,2000,787.45
48471,2010,784.17
48473,2000,513.63
48473,2010,513.43
48475,2000,835.49
48475,2010,835.6
48477,2000,609.22
48477,2010,603.95
48479,2000,3356.83
48479,2010,3361.48
48481,2000,1090.13
48481,2010,1086.15
48483,2000,914.26
48483,2010,914.52
48485,2000,627.66
48485,2010,627.78
48487,2000,971.06
48487,2010,970.84
48489,2000,596.68
48489,2010,590.55
48491,2000,1122.77
48491,2010,1118.3
48493,2000,806.99
48493,2010,803.73
48495,2000,841.05
48495,2010,841.11
48497,2000,904.61
48497,2010,904.42
48499,2000,650.22
48499,2010,645.23
48501,2000,799.75
48501,2010,799.71
48503,2000,922.33
48503,2010,914.47
48505,2000,996.76
48505,2010,998.41
48507,2000,1298.48
48507,2010,1297.41
49000,2000,82143.65
49000,2010,82169.62
49001,2000,2589.95
49001,2010,2589.88
49003,2000,5723.34
49003,2010,5745.55
49005,2000,1164.52
49005,2010,1164.81
49007,2000,1478.46
49007,2010,1478.49
49009,2000,698.36
49009,2010,696.98
49011,2000,304.48
49011,2010,298.78
49013,2000,3238.05
49013,2010,3240.95
49015,2000,4451.85
49015,2010,4462.31
49017,2000,5174.22
49017,2010,5175.12
49019,2000,3681.56
49019,2010,3671.54
49021,2000,3297.98
49021,2010,3296.68
49023,2000,3391.74
49023,2010,3392.28
49025,2000,3991.96
49025,2010,3990.23
49027,2000,6589.13
49027,2010,6572.43
49029,2000,609.13
49029,2010,609.2
49031,2000,757.81
49031,2010,757.79
49033,2000,1028.53
49033,2010,1028.78
49035,2000,737.38
49035,2010,742.28
49037,2000,7820.18
49037,2010,7819.99
49039,2000,1588.11
49039,2010,1590.15
49041,2000,1910.25
49041,2010,1910.58
49043,2000,1871.05
49043,2010,1871.71
49045,2000,6930.35
49045,2010,6941.35
49047,2000,4477.07
49047,2010,4479.69
49049,2000,1998.33
49049,2010,2003.45
49051,2000,1177.39
49051,2010,1175.5
49053,2000,2426.62
49053,2010,2426.36
49055,2000,2460.32
49055,2010,2460.68
49057,2000,575.54
49057,2010,576.08
50000,2000,9249.56
50000,2010,9216.66
50001,2000,770.18
50001,2010,766.33
50003,2000,676.27
50003,2010,674.98
50005,2000,650.59
50005,2010,648.86
50007,2000,539.04
50007,2010,536.58
50009,2000,665.2
50009,2010,663.6
50011,2000,637.07
50011,2010,633.71
50013,2000,82.62
50013,2010,81.81
50015,2000,460.97
50015,2010,458.8
50017,2000,688.56
50017,2010,687.03
50019,2000,697.7
50019,2010,693.27
50021,2000,932.53
50021,2010,929.82
50023,2000,689.17
50023,2010,687.23
50025,2000,788.72
50025,2010,785.31
50027,2000,970.96
50027,2010,969.34
51000,2000,39594.07
51000,2010,39490.09
51001,2000,455.24
51001,2010,449.5
51003,2000,722.61
51003,2010,720.7
51005,2000,444.63
51005,2010,445.46
51007,2000,356.8
51007,2010,355.27
51009,2000,475.18
51009,2010,473.93
51011,2000,333.69
51011,2010,333.49
51013,2000,25.87
51013,2010,25.97
51015,2000,970.36
51015,2010,967
51017,2000,531.86
51017,2010,529.16
51019,2000,754.5
51019,2010,753.02
51021,2000,358.67
51021,2010,357.73
51023,2000,542.66
51023,2010,541.2
51025,2000,566.14
51025,2010,566.17
51027,2000,503.88
51027,2010,502.76
51029,2000,580.86
51029,2010,579.66
51031,2000,504.48
51031,2010,503.87
51033,2000,532.52
51033,2010,527.51
51035,2000,476.34
51035,2010,474.69
51036,2000,182.76
51036,2010,182.82
51037,2000,474.99
51037,2010,475.27
51041,2000,425.75
51041,2010,423.3
51043,2000,176.62
51043,2010,176.18
51045,2000,330.61
51045,2010,329.53
51047,2000,381
51047,2010,379.23
51049,2000,298.45
51049,2010,297.46
51051,2000,331.71
51051,2010,330.53
51053,2000,503.67
51053,2010,503.72
51057,2000,257.77
51057,2010,257.12
51059,2000,395.04
51059,2010,390.97
51061,2000,649.7
51061,2010,647.45
51063,2000,381.22
51063,2010,380.42
51065,2000,287.37
51065,2010,286.01
51067,2000,692.08
51067,2010,690.43
51069,2000,414.63
51069,2010,413.5
51071,2000,357.33
51071,2010,355.78
51073,2000,216.61
51073,2010,217.81
51075,2000,284.43
51075,2010,281.42
51077,2000,442.64
51077,2010,442.18
51079,2000,156.58
51079,2010,156.25
51081,2000,295.44
51081,2010,295.23
51083,2000,819.3
51083,2010,817.84
51085,2000,472.68
51085,2010,468.54
51087,2000,238.06
51087,2010,233.7
51089,2000,382.35
51089,2010,382.33
51091,2000,415.86
51091,2010,415.16
51093,2000,315.87
51093,2010,315.61
51095,2000,142.92
51095,2010,142.44
51097,2000,316.26
51097,2010,315.14
51099,2000,180
51099,2010,179.64
51101,2000,275.43
51101,2010,273.94
51103,2000,133.14
51103,2010,133.25
51105,2000,437.13
51105,2010,435.52
51107,2000,519.85
51107,2010,515.56
51109,2000,497.14
51109,2010,496.3
51111,2000,431.7
51111,2010,431.68
51113,2000,321.42
51113,2010,320.68
51115,2000,85.68
51115,2010,85.93
51117,2000,623.93
51117,2010,625.49
51119,2000,130.3
51119,2010,130.31
51121,2000,388.22
51121,2010,387.01
51125,2000,472.35
51125,2010,470.86
51127,2000,209.55
51127,2010,209.73
51131,2000,207.37
51131,2010,211.61
51133,2000,192.3
51133,2010,191.3
51135,2000,314.65
51135,2010,314.39
51137,2000,341.7
51137,2010,340.78
51139,2000,311.13
51139,2010,310.86
51141,2000,483.14
51141,2010,483.1
51143,2000,970.76
51143,2010,968.94
51145,2000,261.28
51145,2010,260.22
51147,2000,352.76
51147,2010,349.96
51149,2000,265.62
51149,2010,265.16
51153,2000,337.78
51153,2010,336.4
51155,2000,320.57
51155,2010,319.86
51157,2000,266.57
51157,2010,266.23
51159,2000,191.46
51159,2010,191.49
51161,2000,250.87
51161,2010,250.52
51163,2000,599.63
51163,2010,597.56
51165,2000,851.15
51165,2010,849.09
51167,2000,474.66
51167,2010,473.82
51169,2000,536.58
51169,2010,535.53
51171,2000,512.2
51171,2010,508.78
51173,2000,452.09
51173,2010,450.93
51175,2000,599.56
51175,2010,599.15
51177,2000,400.86
51177,2010,401.5
51179,2000,270.35
51179,2010,268.96
51181,2000,279.09
51181,2010,278.95
51183,2000,490.73
51183,2010,490.22
51185,2000,519.74
51185,2010,518.85
51187,2000,213.7
51187,2010,213.47
51191,2000,562.86
51191,2010,560.98
51193,2000,229.18
51193,2010,229.38
51195,2000,404.04
51195,2010,403.19
51197,2000,463.24
51197,2010,461.82
51199,2000,105.65
51199,2010,104.78
51510,2000,15.18
51510,2010,15.03
51515,2000,6.89
51515,2010,6.88
51520,2000,12.9
51520,2010,13.01
51530,2000,6.83
51530,2010,6.7
51540,2000,10.26
51540,2010,10.24
51550,2000,340.72
51550,2010,340.8
51560,2000,3.09
51560,2010,0
51570,2000,7.48
51570,2010,7.52
51580,2000,5.67
51580,2010,5.47
51590,2000,43.06
51590,2010,42.93
51595,2000,6.89
51595,2010,6.89
51600,2000,6.31
51600,2010,6.24
51610,2000,1.99
51610,2010,2
51620,2000,8.35
51620,2010,8.21
51630,2000,10.52
51630,2010,10.44
51640,2000,8.23
51640,2010,8.24
51650,2000,51.78
51650,2010,51.41
51660,2000,17.56
51660,2010,17.42
51670,2000,10.24
51670,2010,10.28
51678,2000,2.49
51678,2010,2.5
51680,2000,49.39
51680,2010,49.13
51683,2000,9.93
51683,2010,9.88
51685,2000,2.49
51685,2010,2.53
51690,2000,10.96
51690,2010,10.96
51700,2000,68.29
51700,2010,68.71
51710,2000,53.73
51710,2010,54.12
51720,2000,7.53
51720,2010,7.48
51730,2000,22.88
51730,2010,22.93
51735,2000,15.52
51735,2010,15.32
51740,2000,33.16
51740,2010,33.65
51750,2000,9.82
51750,2010,9.87
51760,2000,60.07
51760,2010,59.81
51770,2000,42.88
51770,2010,42.56
51775,2000,14.59
51775,2010,14.44
51780,2000,0
51780,2010,0
51790,2000,19.71
51790,2010,19.98
51800,2000,400.02
51800,2010,400.17
51810,2000,248.29
51810,2010,249.02
51820,2000,15.36
51820,2010,15.04
51830,2000,8.54
51830,2010,9.02
51840,2000,9.33
51840,2010,9.23
53000,2000,66544.06
53000,2010,66455.52
53001,2000,1924.96
53001,2010,1924.98
53003,2000,635.34
53003,2010,636.21
53005,2000,1703.09
53005,2010,1700.38
53007,2000,2921.37
53007,2010,2920.53
53009,2000,1739.45
53009,2010,1738.33
53011,2000,628.22
53011,2010,629
53013,2000,868.81
53013,2010,868.63
53015,2000,1138.64
53015,2010,1140.13
53017,2000,1820.53
53017,2010,1819.26
53019,2000,2203.98
53019,2010,2203.16
53021,2000,1242.4
53021,2010,1242.17
53023,2000,710.55
53023,2010,710.69
53025,2000,2681.06
53025,2010,2679.51
53027,2000,1916.89
53027,2010,1902.03
53029,2000,208.43
53029,2010,208.45
53031,2000,1814.23
53031,2010,1803.7
53033,2000,2126.04
53033,2010,2115.57
53035,2000,395.97
53035,2010,394.94
53037,2000,2297.19
53037,2010,2297.27
53039,2000,1872.37
53039,2010,1871.31
53041,2000,2407.64
53041,2010,2402.8
53043,2000,2311.21
53043,2010,2310.49
53045,2000,961.06
53045,2010,959.42
53047,2000,5268.07
53047,2010,5267.98
53049,2000,932.97
53049,2010,932.66
53051,2000,1400.27
53051,2010,1399.99
53053,2000,1678.91
53053,2010,1669.51
53055,2000,174.92
53055,2010,173.92
53057,2000,1735.14
53057,2010,1731.2
53059,2000,1656.44
53059,2010,1655.68
53061,2000,2089.06
53061,2010,2087.27
53063,2000,1763.64
53063,2010,1763.79
53065,2000,2478.3
53065,2010,2477.77
53067,2000,727.02
53067,2010,721.96
53069,2000,264.24
53069,2010,263.38
53071,2000,1270.51
53071,2010,1270.13
53073,2000,2119.53
53073,2010,2106.86
53075,2000,2159.37
53075,2010,2159.09
53077,2000,4296.23
53077,2010,4295.4
54000,2000,24077.73
54000,2010,24038.21
54001,2000,340.79
54001,2010,341.06
54003,2000,321.14
54003,2010,321.14
54005,2000,502.98
54005,2010,501.54
54007,2000,513.48
54007,2010,510.81
54009,2000,88.85
54009,2010,89.21
54011,2000,281.59
54011,2010,281.02
54013,2000,280.62
54013,2010,279.25
54015,2000,342.4
54015,2010,341.9
54017,2000,320.43
54017,2010,319.72
54019,2000,663.93
54019,2010,661.55
54021,2000,340.05
54021,2010,338.5
54023,2000,477.21
54023,2010,477.37
54025,2000,1021.26
54025,2010,1019.57
54027,2000,641.72
54027,2010,640.25
54029,2000,82.82
54029,2010,82.61
54031,2000,583.39
54031,2010,582.31
54033,2000,416.04
54033,2010,416.01
54035,2000,465.79
54035,2010,464.35
54037,2000,209.53
54037,2010,209.64
54039,2000,903.1
54039,2010,901.59
54041,2000,382.14
54041,2010,384.9
54043,2000,437.43
54043,2010,437.04
54045,2000,454.21
54045,2010,453.74
54047,2000,534.72
54047,2010,533.46
54049,2000,309.69
54049,2010,308.74
54051,2000,306.99
54051,2010,305.43
54053,2000,431.85
54053,2010,430.75
54055,2000,420.43
54055,2010,418.99
54057,2000,327.73
54057,2010,327.83
54059,2000,422.61
54059,2010,423.11
54061,2000,361.16
54061,2010,360.06
54063,2000,473.37
54063,2010,472.75
54065,2000,228.98
54065,2010,229.07
54067,2000,648.63
54067,2010,646.82
54069,2000,106.18
54069,2010,105.82
54071,2000,697.87
54071,2010,696.05
54073,2000,130.73
54073,2010,130.1
54075,2000,940.29
54075,2010,940.28
54077,2000,648.32
54077,2010,648.81
54079,2000,346.23
54079,2010,345.67
54081,2000,606.93
54081,2010,605.35
54083,2000,1039.72
54083,2010,1039.68
54085,2000,453.51
54085,2010,451.99
54087,2000,483.57
54087,2010,483.56
54089,2000,361.17
54089,2010,360.46
54091,2000,172.78
54091,2010,172.77
54093,2000,418.87
54093,2010,418.92
54095,2000,257.56
54095,2010,256.29
54097,2000,354.76
54097,2010,354.64
54099,2000,505.79
54099,2010,505.98
54101,2000,555.97
54101,2010,553.47
54103,2000,359.22
54103,2010,358.06
54105,2000,232.99
54105,2010,232.51
54107,2000,367.29
54107,2010,366.26
54109,2000,500.88
54109,2010,499.45
55000,2000,54310.1
55000,2010,54157.8
55001,2000,647.74
55001,2010,645.65
55003,2000,1043.82
55003,2010,1045.04
55005,2000,862.84
55005,2010,862.71
55007,2000,1476.25
55007,2010,1477.86
55009,2000,528.68
55009,2010,529.71
55011,2000,684.47
55011,2010,671.64
55013,2000,821.52
55013,2010,821.85
55015,2000,319.84
55015,2010,318.24
55017,2000,1010.43
55017,2010,1008.37
55019,2000,1215.64
55019,2010,1209.82
55021,2000,773.79
55021,2010,765.53
55023,2000,572.69
55023,2010,570.66
55025,2000,1201.89
55025,2010,1197.24
55027,2000,882.28
55027,2010,875.63
55029,2000,482.72
55029,2010,481.98
55031,2000,1309.13
55031,2010,1304.14
55033,2000,852.03
55033,2010,850.11
55035,2000,637.64
55035,2010,637.98
55037,2000,488.03
55037,2010,488.2
55039,2000,722.91
55039,2010,719.55
55041,2000,1014.05
55041,2010,1014.07
55043,2000,1147.85
55043,2010,1146.85
55045,2000,583.99
55045,2010,583.96
55047,2000,354.28
55047,2010,349.44
55049,2000,762.67
55049,2010,762.58
55051,2000,757.23
55051,2010,758.17
55053,2000,987.32
55053,2010,987.72
55055,2000,557.01
55055,2010,556.47
55057,2000,767.61
55057,2010,766.93
55059,2000,272.83
55059,2010,271.99
55061,2000,342.64
55061,2010,342.52
55063,2000,452.74
55063,2010,451.69
55065,2000,633.57
55065,2010,633.59
55067,2000,872.67
55067,2010,870.64
55069,2000,883.3
55069,2010,878.97
55071,2000,591.53
55071,2010,589.08
55073,2000,1544.96
55073,2010,1544.98
55075,2000,1401.76
55075,2010,1399.35
55077,2000,455.49
55077,2010,455.6
55078,2000,357.96
55078,2010,357.61
55079,2000,241.56
55079,2010,241.4
55081,2000,900.77
55081,2010,900.78
55083,2000,997.97
55083,2010,997.99
55085,2000,1124.5
55085,2010,1112.97
55087,2000,640.34
55087,2010,637.52
55089,2000,231.95
55089,2010,233.08
55091,2000,232.28
55091,2010,231.98
55093,2000,576.49
55093,2010,573.75
55095,2000,917.27
55095,2010,913.96
55097,2000,806.31
55097,2010,800.68
55099,2000,1252.56
55099,2010,1254.38
55101,2000,333.1
55101,2010,332.5
55103,2000,586.2
55103,2010,586.15
55105,2000,720.47
55105,2010,718.14
55107,2000,913.13
55107,2010,913.59
55109,2000,721.82
55109,2010,722.33
55111,2000,837.63
55111,2010,830.9
55113,2000,1256.42
55113,2010,1257.31
55115,2000,892.51
55115,2010,893.06
55117,2000,513.63
55117,2010,511.27
55119,2000,974.86
55119,2010,974.88
55121,2000,734.08
55121,2010,732.97
55123,2000,794.87
55123,2010,791.58
55125,2000,873.72
55125,2010,856.6
55127,2000,555.31
55127,2010,555.13
55129,2000,809.68
55129,2010,797.11
55131,2000,430.82
55131,2010,430.7
55133,2000,555.58
55133,2010,549.57
55135,2000,751.09
55135,2010,747.71
55137,2000,626.03
55137,2010,626.15
55139,2000,438.58
55139,2010,434.49
55141,2000,792.78
55141,2010,793.12
56000,2000,97100.4
56000,2010,97093.14
56001,2000,4272.75
56001,2010,4273.84
56003,2000,3136.99
56003,2010,3137.1
56005,2000,4796.76
56005,2010,4802.71
56007,2000,7896.14
56007,2010,7897.58
56009,2000,4254.72
56009,2010,4254.88
56011,2000,2858.59
56011,2010,2854.41
56013,2000,9182.27
56013,2010,9183.81
56015,2000,2225.32
56015,2010,2225.39
56017,2000,2003.89
56017,2010,2004.09
56019,2000,4166.28
56019,2010,4154.15
56021,2000,2686.05
56021,2010,2685.91
56023,2000,4069.09
56023,2010,4076.13
56025,2000,5339.88
56025,2010,5340.35
56027,2000,2625.81
56027,2010,2626.04
56029,2000,6942.39
56029,2010,6942.08
56031,2000,2084.93
56031,2010,2084.21
56033,2000,2523.32
56033,2010,2523.99
56035,2000,4882.57
56035,2010,4886.54
56037,2000,10425.3
56037,2010,10426.65
56039,2000,4007.76
56039,2010,3995.38
56041,2000,2081.66
56041,2010,2081.26
56043,2000,2240.06
56043,2010,2238.55
56045,2000,2397.86
56045,2010,2398.09
